id,value,key
28,à,AD
28,Bruxelles.,AD
28,Constitution.,EV
28,END,END
29,START,START
29,697.,ID
29,Duquesne,N
29,et,N
29,"Cie,",N
29,à,AD
29,Anvers.,AD
29,Constitution.,EV
29,END,END
30,START,START
30,1531.,ID
30,"Dyck,",N
30,à,AD
30,Liège.,AD
30,Constitution.,EV
30,END,END
31,START,START
31,1466.,ID
31,Ensink,N
31,en,N
31,"Cie,",N
31,te,AD
31,Antwerpen.,AD
31,Ontbinding.,EV
31,END,END
32,START,START
32,1143.,ID
32,Everaert,N
32,"frères,",N
32,te,AD
32,Hamme.,AD
32,Stichting.,EV
32,END,END
33,START,START
33,1658.,ID
33,"EverartsDelvaux,",N
33,à,AD
33,Bruxelles.,AD
33,Dissolution.,EV
33,END,END
34,START,START
34,277.,ID
34,"Evrard,",N
34,Wins,N
34,et,N
34,"Cie,",N
34,à,AD
34,Boussu.,AD
34,Assemblée,EV
34,générale,EV
34,du,EV
34,20,EV
34,janvier,EV
34,1892.,EV
34,END,END
35,START,START
35,762.,ID
35,"Faes,",N
35,Bougard,N
35,et,N
35,"Co,",N
35,à,AD
35,Anvers.,AD
35,Constitution.,EV
35,END,END
36,START,START
36,146.,ID
36,"Faes,",N
36,Heymans,N
36,et,N
36,"Cie,",N
36,à,AD
36,Anvers.,AD
36,Constitution.,EV
36,END,END
37,START,START
37,594.,ID
37,Id.,N
37,Dissolution.,EV
37,END,END
38,START,START
38,724.,ID
38,Falleur,N
38,et,N
38,"Cie,",N
38,à,AD
38,Jumet.,AD
38,Constitution.,EV
38,END,END
39,START,START
39,482.,ID
39,"Février,",N
39,Pirron,N
39,et,N
39,"Servais,",N
39,à,AD
39,Florennes,AD
39,Constitution.,EV
39,END.,END
40,START,START
40,977.,ID
40,Flamme,N
40,et,N
40,PiretGérard,N
40,"(Veuve),",N
40,à,AD
40,Stambruges.,AD
40,Constitution.,EV
40,END,END
41,START,START
41,1840.,ID
41,Foulon,N
41,et,N
41,"Cie,",N
41,à,AD
41,Lokeren.,AD
41,Dissolution.,EV
41,END,END
42,START,START
42,1027.,ID
42,Fourneau,N
42,et,N
42,"Hubert,",N
42,aux,AD
42,Awins.,AD
42,Constitution.,EV
42,END,END
43,START,START
43,749.,ID
43,Franck,N
43,et,N
43,"fils,",N
43,à,AD
43,Verviers.,AD
43,Constitution.,EV
43,END,END
44,START,START
44,1096.,ID
44,"Fréson,",N
44,Dubois,N
44,et,N
44,"Cie,",N
44,à,AD
44,Sauvenière.,AD
44,Cession,EV
44,d'actions.,EV
44,END,END
45,START,START
45,1477.,ID
45,Frings,N
45,et,N
45,"Timmermans,",N
45,à,AD
45,Anvers.,AD
45,Constitution.,EV
45,END,END
46,START,START
46,34.,ID
46,"Fuhrmann,",N
46,à,AD
46,Anvers,AD
46,et,AD
46,à,AD
46,Berlin.,AD
46,Constitution.,EV
46,END,END
47,START,START
47,243.,ID
47,Galler,N
47,"frères,",N
47,à,AD
47,Anvers.,AD
47,Adjonction,EV
47,d'associé.,EV
47,END,END
48,START,START
48,109.,ID
48,Gane,N
48,et,N
48,"Cie,",N
48,à,AD
48,Liège.,AD
48,Nomination,EV
48,d'un,EV
48,nouveau,EV
48,liquidateur.,EV
48,END,END
49,START,START
49,97.,ID
49,Genard,N
49,et,N
49,Girard,N
49,"(Veuve),",N
49,à,AD
49,Gilly.,AD
49,Constitution.,EV
49,END,END
50,START,START
50,1453.,ID
50,Gérand,N
50,et,N
50,Cie,N
50,"(Maison),",N
50,à,AD
50,Scherbeek.,AD
50,Dissolution.,EV
50,END,END
51,START,START
51,221.,ID
51,Gerard,N
51,et,N
51,Van,N
51,"Hagenoren,",N
51,à,AD
51,Bruxelles.,AD
51,Modifications.,EV
51,(voir,EX
51,page,EX
51,240).,EX
51,END,EX
52,START,START
52,322.,ID
52,"GeschwisterWolf,",N
52,à,AD
52,Bruxelles.,AD
52,Constitution,EV
52,(voir,EX
52,page,EX
52,203).,EX
52,END,END
53,START,START
53,897.,ID
53,Ghilain,N
53,"frères,",N
53,à,AD
53,Obourg.,AD
53,Constitution.,EV
53,END,END
54,START,START
54,142.,ID
54,Gilbert,N
54,"fils,",N
54,à,AD
54,MolenbeekSaintJean.,AD
54,Dissolution.,EV
54,END,END
55,START,START
55,81.,ID
55,"Goetghebeur,",N
55,te,AD
55,Blankenberghe.,AD
55,Ontbinding.,EV
55,END,END
56,START,START
56,415.,ID
56,"Goeyens,",N
56,père,N
56,et,N
56,"fils,",N
56,à,AD
56,Bruxelles.,AD
56,Constitution.,EV
56,END,END
57,START,START
57,166.,ID
57,Goldzieher,N
57,et,N
57,"Penso,",N
57,à,AD
57,Bruxelles:,AD
57,Prorogation.,EV
57,END,END
58,START,START
58,89.,ID
58,Goossens,N
58,en,N
58,"Steyaert,",N
58,te,AD
58,Gent.,AD
58,Stichting,EV
58,END,END
59,START,START
59,695.,ID
59,Govaerts,N
59,et,N
59,"Cie,",N
59,à,AD
59,Anvers.,AD
59,Circulaire.,EV
59,END,END
60,START,START
60,79.,ID
60,Govaerts,N
60,"frères,",N
60,à,AD
60,Liège.,AD
60,Constitution.,EV
60,END,END
