id,value,key
42,START,START
42,Léopold-Club,N
42,à,AD
42,Bruxelles.,AD
42,S.,TY
42,an.,TY
42,Bilau,EV
42,et,EV
42,compte,EV
42,de,EV
42,profits,EV
42,et,EV
42,pertes,EV
42,au,EV
42,31,EV
42,décembre,EV
42,1911,EV
42,1431.,ID
42,END,END
43,START,START
43,Lepoir,N
43,et,N
43,C°,N
43,(Joseph),N
43,à,AD
43,Hodimont.,AD
43,S.,TY
43,com.,TY
43,Constitution,EV
43,282.,ID
43,END,END
44,START,START
44,Leroy,N
44,frère,N
44,et,N
44,sœur,N
44,à,AD
44,Deuze.,AD
44,S.,TY
44,c.,TY
44,Constitution,EV
44,1257.,ID
44,END,END
45,START,START
45,Leyden,N
45,en,N
45,Vanbeest,N
45,te,AD
45,Rotterdam.,AD
45,S.,TY
45,c.,TY
45,Ontbinding,EV
45,529,ID
45,END,END
46,START,START
46,Leysens,N
46,(De,N
46,Kinderen),N
46,te,AD
46,Antwerpen.,AD
46,S.,TY
46,c.,TY
46,Uittreding,EV
46,van,EV
46,vennoot,EV
46,495.,ID
46,END,END
47,START,START
47,Libertas,N
47,à,AD
47,Bruxelles,AD
47,S.,TY
47,an.,TY
47,Statuts,EV
47,1176.,ID
47,END,END
48,START,START
48,Lichtbeelden,N
48,en,N
48,Kinema,N
48,te,AD
48,Antwerpen.,AD
48,S.,TY
48,coop.,TY
48,Standregelen,EV
48,1779.,ID
48,END,END
49,START,START
49,Lift,N
49,(Le),N
49,Compagnie,N
49,générale,N
49,de,N
49,Construction,N
49,mécanique,N
49,et,N
49,électricité,N
49,à,AD
49,Bruxelles.,AD
49,Š.,TY
49,an.,TY
49,Constitution,EV
49,1016.,ID
49,END,END
50,START,START
50,Linière,N
50,Saint-Sauveur,N
50,à,AD
50,Gand.,AD
50,S.,TY
50,an.,TY
50,Bilan,EV
50,et,EV
50,compte,EV
50,de,EV
50,profits,EV
50,et,EV
50,pertes,EV
50,au,EV
50,31,EV
50,décembre,EV
50,1941,EV
50,1682.,ID
50,END,END
51,START,START
51,Linnartz,N
51,et,N
51,C°,N
51,Manufacture,N
51,belge,N
51,de,N
51,Couleurs,N
51,à,AD
51,Bruxelles.,AD
51,S.,TY
51,an.,TY
51,Dissolution,EV
51,1863.,ID
51,Linnig,N
51,et,N
51,Stoffels,N
51,à,AD
51,Gand.,AD
51,S.,TY
51,c.,TY
51,Dissolution,EV
51,1798.,ID
51,END,END
52,START,START
52,Hanlet,N
52,et,N
52,C°,N
52,(A.-J.),N
52,à,AD
52,Liége.,AD
52,S.,TY
52,com.,TY
52,Constitution,EV
52,1086.,ID
52,END,END
53,START,START
53,Hanlet,N
53,et,N
53,Dubois,N
53,à,AD
53,Cureghem.,AD
53,S.,TY
53,c.,TY
53,Dissolution,EV
53,1570.,ID
53,END,END
54,START,START
54,Hanlet,N
54,et,N
54,Frankignoulle,N
54,à,AD
54,Seraing-sur-Meuse.,AD
54,S.,TY
54,c.,TY
54,Dissolution.-,EV
54,Liquidation,EV
54,1683.,ID
54,END,END
55,START,START
55,Hanno,N
55,et,N
55,C°,N
55,(Heinrich),N
55,te,AD
55,Antwerpen.,AD
55,Volmacht,EV
55,116.,ID
55,END,END
56,START,START
56,Hanquinaux,N
56,et,N
56,Paridant,N
56,à,AD
56,Bruxelles.,AD
56,S.,TY
56,c.,TY
56,Constitution,EV
56,135.,ID
56,END,END
57,START,START
57,Hans,N
57,et,N
57,Stoudine,N
57,à,AD
57,Verviers.,AD
57,S.,TY
57,c.,TY
57,Constitution,EV
57,930.,ID
57,END,END
58,START,START
58,Hardenne,N
58,frères,N
58,à,AD
58,Dolhain.,AD
58,S.,TY
58,c.,TY
58,Dissolution,EV
58,279.,ID
58,END,END
59,START,START
59,Harmonie,N
59,(Société,N
59,d'),N
59,à,AD
59,Verviers.,AD
59,S.,TY
59,an.,TY
59,Bilan,EV
59,et,EV
59,compte,EV
59,de,EV
59,profits,EV
59,et,EV
59,pertes,EV
59,au,EV
59,31,EV
59,décembre,EV
59,1911,EV
59,2056.,ID
59,END,END
60,START,START
60,Hartert,N
60,et,N
60,Co,N
60,à,AD
60,Mons.,AD
60,S.,TY
60,c.,TY
60,Dissolution,EV
60,300.,ID
60,END,END
