id,value,key
47,de),N
47,à,AD
47,Molenbeek-Saint-Jean.,AD
47,-,EV
47,Bilan,EV
47,et,EV
47,compte,EV
47,profits,EV
47,et,EV
47,pertes,EV
47,au,EV
47,31,EV
47,décembre,EV
47,1883.,EV
47,END,END
48,START,START
48,272.,ID
48,Exploitation,N
48,des,N
48,forêts,N
48,du,N
48,Caucase,N
48,à,AD
48,Anvers.,AD
48,-,EV
48,Assemblée,EV
48,générale,EV
48,du,EV
48,5,EV
48,février,EV
48,1884.,EV
48,END,END
49,START,START
49,1877.,ID
49,Exportation,N
49,(Compagnie,N
49,générale,N
49,d'),N
49,à,AD
49,Bruxelles.,AD
49,-,EV
49,Dissolution.,EV
49,END,END
50,START,START
50,189.,ID
50,Exposition,N
50,universelle,N
50,d'Anvers.,AD
50,-,EV
50,Constitution.,EV
50,END,END
51,START,START
51,304.,ID
51,Fermier,N
51,belges,N
51,réunis,N
51,(les),N
51,à,AD
51,Liège.,AD
51,-,EV
51,Assemblée,EV
51,générale,EV
51,du,EV
51,2,EV
51,février,EV
51,1884.,EV
51,END,END
52,START,START
52,640.,ID
52,Ferrures,N
52,Luchaire,N
52,à,AD
52,Bruxelles.,AD
52,-,EV
52,Bilan,EV
52,et,EV
52,compte,EV
52,de,EV
52,profits,EV
52,et,EV
52,pertes,EV
52,au,EV
52,31,EV
52,décembre,EV
52,1883.,EV
52,Liste,EV
52,des,EV
52,actionnaires.,EV
52,END,END
53,START,START
53,1842.,ID
53,Forges,N
53,usines,N
53,et,N
53,fonderies,N
53,de,N
53,Haine-Saint-Pierre.,AD
53,-,EV
53,Bilan,EV
53,au,EV
53,30,EV
53,juin,EV
53,1884.,EV
53,END,END
54,START,START
54,1718.,ID
54,Hauts,N
54,fourneaux,N
54,et,N
54,aciéries,N
54,d'Athus.,AD
54,-,EV
54,Bilan,EV
54,et,EV
54,compte,EV
54,de,EV
54,profits,EV
54,et,EV
54,pertes.,EV
54,END,END
55,START,START
55,6.,ID
55,Houillères,N
55,franco-belge,N
55,à,AD
55,Lille.,AD
55,-,EV
55,Jugement,EV
55,de,EV
55,Dissolution.,EV
55,END,END
56,START,START
56,555.,ID
56,Institut,N
56,hydrothérapique,N
56,à,AD
56,Dinant.,AD
56,-,EV
56,Bilan,EV
56,et,EV
56,compte,EV
56,de,EV
56,profits,EV
56,et,EV
56,pertes,EV
56,au,EV
56,31,EV
56,décembre,EV
56,1883.,EV
56,END,END
57,START,START
57,849.,ID
57,Banque,N
57,De,N
57,Wolf,N
57,à,AD
57,Anvers.,AD
57,-,EV
57,Bilan,EV
57,et,EV
57,compte,EV
57,de,EV
57,profits,EV
57,et,EV
57,pertes,EV
57,au,EV
57,31,EV
57,décembre,EV
57,1883.,EV
57,END,END
58,START,START
58,997.,ID
58,Belge-Africaine,N
58,(Société),N
58,à,AD
58,Bruxelles.,AD
58,-,EV
58,Transfert,EV
58,du,EV
58,siège,EV
58,social,EV
58,à,AD
58,Anvers.,AD
58,END,END
59,START,START
59,604.,ID
59,Bronzes,N
59,(Compagnie,N
59,des),N
59,à,AD
59,Bruxelles.,AD
59,-,EV
59,Bilan,EV
59,et,EV
59,compte,EV
59,de,EV
59,profits,EV
59,et,EV
59,pertes,EV
59,au,EV
59,31,EV
59,décembre,EV
59,1883.,EV
59,END,END
60,START,START
60,541.,ID
60,Caisse,N
60,anversoise,N
60,de,N
60,reports,N
60,et,N
60,de,N
60,dépôts,N
60,à,AD
60,Anvers.,AD
60,-,EV
60,Assemblée,EV
60,générale,EV
60,de,EV
60,5,EV
60,février,EV
60,1884.,EV
60,END,END
61,START,START
61,1174.,ID
61,Caisse,N
61,des,N
61,propriétaires,N
61,à,AD
61,Bruxelles,AD
61,-,EV
61,Modification,EV
61,aux,EV
61,statuts.,EV
61,END,END
62,START,START
62,2045.,ID
62,Boulez,N
62,et,N
62,Cie,N
62,à,AD
62,Courtrai.,AD
62,-,EV
62,Modifications,EV
62,aux,EV
62,statuts.,EV
62,END,END
63,START,START
63,131.,ID
63,De,N
63,Visscher,N
63,et,N
63,Royer,N
63,à,AD
63,Bruxelles.,AD
63,-,EV
63,Constitution.,EV
63,END,END
64,START,START
64,54.,ID
64,Fertzwell,N
64,(L.,N
64,et,N
64,O.),N
64,à,AD
64,Gand.,AD
64,-,EV
64,Dissolution.,EV
64,END,END
65,START,START
65,513.,ID
65,Paque,N
65,et,N
65,Randaxhe,N
65,à,AD
65,Anvers.,AD
65,-,EV
65,Dissolution.,EV
65,END,END
66,START,START
66,101.,ID
66,Paulet,N
66,frères,N
66,et,N
66,Cie,N
66,à,AD
66,Mons.,AD
66,-,EV
66,Prorogation.,EV
66,END,END
67,START,START
67,62.,ID
67,Uttini,N
67,et,N
67,Moermans,N
67,à,AD
67,Braine-l'Alleud.,AD
67,-,EV
67,Modifications.,EV
67,END,END
68,START,START
68,4667.,ID
68,Wagemans,N
68,et,N
68,Marcotte,N
68,à,AD
68,Bruxelles.,AD
68,-,EV
68,Règlement,EV
68,définitif,EV
68,de,EV
68,liquidation.,EV
68,END,END
69,START,START
69,1241.,ID
69,Wihl,N
69,et,N
69,Cie,N
69,à,AD
69,Verviers.,AD
69,-,EV
69,Procuration.,EV
69,END,END
70,START,START
70,1044.,ID
70,De,N
70,Laere,N
70,et,N
70,Cie,N
70,(Caisse,N
70,commerciale),N
70,à,AD
70,Roulers.,AD
70,-,EV
70,Ratification.,EV
70,END,END
71,START,START
71,5.,ID
71,Dullier,N
71,et,N
71,Cie,N
71,(Verreries,N
71,de,N
71,Ransart),N
71,à,AD
71,Ransart.,AD
71,-,EV
71,Assemblée,EV
71,générale,EV
71,du,EV
71,19,EV
71,décembre,EV
71,1883.,EV
71,END,END
72,START,START
72,1519.,ID
72,Gillet,N
72,et,N
72,Cie,N
72,(fabrication,N
72,des,N
72,produits,N
72,réfractaires,N
72,et,N
72,exploitation,N
72,des,N
72,terres,N
72,plastiques),N
72,à,AD
72,Andenne.,AD
72,-,EV
72,Assemblée,EV
72,générale,EV
72,du,EV
72,2,EV
72,septembre,EV
72,1884.,EV
72,END,END
73,START,START
73,674.,ID
73,Oudin,N
73,et,N
73,Cie,N
73,à,AD
73,Dinant.,AD
73,-,EV
73,Assemblée,EV
73,générale,EV
73,du,EV
73,29,EV
73,mars,EV
73,1884.,EV
73,END,END
74,START,START
74,900.,ID
74,Pourbaix,N
74,frères,N
74,et,N
74,Cie,N
74,(Banque,N
74,de,N
74,Binche).,AD
74,-,EV
74,compte,EV
74,rendu,EV
74,des,EV
74,opérations,EV
74,et,EV
74,compte,EV
74,de,EV
74,profits,EV
74,et,EV
74,pertes,EV
74,de,EV
74,l'année,EV
74,1883.,EV
74,END,END
75,START,START
75,644.,ID
75,Union,N
75,du,N
75,Crédit,N
75,de,N
75,Charleroi.,N
75,-,EV
75,Liste,EV
75,des,EV
75,actionnaires,EV
75,au,EV
75,31,EV
75,décembre,EV
75,1883.,EV
75,END,END
76,START,START
76,1913.,ID
76,Tramways,N
76,à,N
76,vapeur,N
76,de,N
76,la,N
76,province,N
76,d'Alexandrie,N
76,à,AD
76,Bruxelles.,AD
76,-,EV
76,Bilan,EV
76,et,EV
76,compte,EV
76,de,EV
76,profits,EV
76,et,EV
76,pertes,EV
76,au,EV
76,30,EV
76,juin,EV
76,1884.,EV
76,END,END
77,START,START
77,447.,ID
77,Tuileries,N
77,Sainte-Marie,N
77,à,AD
77,Stekene.,AD
77,-,EV
77,Bilan,EV
77,au,EV
77,31,EV
77,décembre,EV
77,1883.,EV
77,END,END
78,START,START
78,224.,ID
78,Vannerie,N
78,flamande,N
78,(la),N
78,à,AD
78,Caprycke.,AD
78,-,EV
78,Démission,EV
78,et,EV
78,remplacement,EV
78,d'administrateur.,EV
78,END,END
79,START,START
79,1659.,ID
79,Verreries,N
79,centrales,N
79,à,AD
79,LA,AD
79,Louvière.,AD
79,-,EV
79,Constitution.,EV
79,END,END
80,START,START
80,1261.,ID
80,Vlaamsche,N
80,Standaard,N
80,(de).,N
80,te,AD
80,Brussel.,AD
80,-,EV
80,Ontbinding.,EV
80,END,END
