id;value;key
48;profits;
48;et;
48;pertes;
48;au;
48;31;
48;juillet;
48;1903.-;
48;S.;
48;an.;
48;5415;
48;END;
49;START;
49;Sterckx;
49;et;
49;C°;
49;(C.);
49;à;
49;Liége.-;
49;Dissolution.-;
49;S.;
49;com.;
49;5206.;
49;S.;
49;c.;
49;4848.;
49;END;
50;START;
50;Stoumon;
50;et;
50;Co;
50;(Paul);
50;à;
50;Bruxelles.-;
50;S.;
50;c.;
50;4676.;
50;END;
51;START;
51;Sucre;
51;en;
51;Perse;
51;(Société;
51;pour;
51;la;
51;Fabrication;
51;du);
51;à;
51;Bruxelles.-;
51;Bilan;
51;au;
51;30;
51;juin;
51;1903.-;
51;S.;
51;an.;
51;5639.;
51;END;
52;START;
52;Sucrerie;
52;d'Audregnies;
52;à;
52;Audregnies.-;
52;Nomination;
52;des;
52;administrateurs;
52;et;
52;commissaire.-;
52;S.;
52;an.;
52;4761.;
52;END;
53;START;
53;Sucrerie;
53;de;
53;Brugelette.-;
53;Bilan;
53;et;
53;compte;
53;de;
53;profits;
53;et;
53;pertes;
53;au;
53;30;
53;juin;
53;1903.;
53;S.;
53;an.;
53;5041.;
53;END;
54;START;
54;Sucreerie;
54;de;
54;Calloo;
54;(Nouvelle);
54;à;
54;Anvers.-;
54;Bilan;
54;et;
54;compte;
54;de;
54;profits;
54;et;
54;pertes;
54;au;
54;30;
54;juin;
54;1903.-;
54;S.;
54;an.;
54;5176.;
54;END;
55;START;
55;Sucrerie;
55;de;
55;Chercq;
55;à;
55;Chercq.-;
55;Bilan;
55;et;
55;compte;
55;de;
55;profits;
55;et;
55;pertes;
55;au;
55;31;
55;août;
55;1903.-;
55;S.;
55;an.;
55;5732.;
55;END;
56;START;
56;Sucrerie;
56;de;
56;Moerbeke;
56;à;
56;Moerbeke-Waes.-;
56;Bilan;
56;et;
56;compte;
56;de;
56;profits;
56;et;
56;pertes;
56;au;
56;31;
56;juillet;
56;1903.-;
56;S.;
56;an.;
56;4801.;
56;END;
57;START;
57;Crédit;
57;hypothécaire;
57;d'Ostende;
57;à;
57;Ostende.-;
57;Bilan;
57;et;
57;compte;
57;de;
57;profits;
57;et;
57;pertes;
57;au;
57;31;
57;décembre;
57;1902.-;
57;S.;
57;ah.;
57;1988.;
57;END;
58;START;
58;Crédit;
58;immobilier;
58;de;
58;l'Ouvrier;
58;à;
58;Verviers.-;
58;Bilan;
58;et;
58;compte;
58;de;
58;profits;
58;et;
58;pertes;
58;au;
58;31;
58;décembre;
58;1902.-;
58;S.;
58;an.;
58;1745.;
58;END;
59;START;
59;Crédit;
59;ouvrier;
59;d'Athus.-;
59;Réélection;
59;d'administrateurs;
59;et;
59;de;
59;commissaire.-;
59;S.;
59;an.;
59;1664.;
59;END;
