id;value;key
15;âu;
15;31;
15;décembre;
15;1902.-;
15;S.;
15;c.;
15;a.;
15;736.;
15;END;END
16;START;START
16;Cabuy;
16;et;
16;Steyaert;
16;à;
16;Bruxelles.-;
16;Modification.-;
16;S.;
16;c.;
16;1213.;
16;END;END
17;START;START
17;Caisse;
17;commerciale;
17;de;
17;Bruxelles;
17;à;
17;Bruxelles.-;
17;Clôture;
17;de;
17;liquidation.;
17;S.;
17;an.;
17;162.;
17;END;END
18;START;START
18;Caisse;
18;de;
18;l'Industrie;
18;et;
18;du;
18;Commerce;
18;de;
18;l'arrondissement;
18;de;
18;Tournai;
18;J.;
18;Houtart;
18;et;
18;Co;
18;à;
18;Tournai.-;
18;Procuration.-;
18;S.;
18;c.;
18;a.;
18;1212.;
18;END;END
19;START;START
19;Caisse;
19;de;
19;Liquidation;
19;des;
19;Affaires;
19;en;
19;Marchandises;
19;à;
19;Anvers.-;
19;Circulaires.-;
19;S.;
19;an.;
19;182.;
19;END;END
20;START;START
20;Caisse;
20;financière;
20;et;
20;commerciale;
20;à;
20;Bruxelles.-;
20;Démission;
20;et;
20;nomination;
20;d'administrateur.-;
20;S.;
20;an.;
20;442.;
20;END;END
21;START;START
21;Caisse;
21;générale;
21;de;
21;Report;
21;et;
21;de;
21;Dépots;
21;à;
21;Bruxelles.-;
21;Signature;
21;sociale.;
21;END;END
22;START;START
22;Mines;
22;et;
22;Usines;
22;de;
22;Tijola;
22;(province;
22;d'Almerie;
22;Espagne);
22;à;
22;Anvers)-;
22;Clôture;
22;de;
22;la;
22;liquidation.-;
22;S.;
22;an.;
22;4464.;
22;END;END
23;START;START
23;Minière;
23;du;
23;Champ;
23;d'Oiseaux;
23;à;
23;Sclaigneaux;
23;(Seilles).-;
23;Clôture;
23;de;
23;liquidation.-;
23;S.;
23;ân.;
23;4184.;
23;END;END
24;START;START
24;Minière;N
24;et;N
24;industrielle;N
24;de;N
24;Routchenko;N
24;à;AD
24;Bruxelles.-;AD
24;Augmentation;EV
24;du;EV
24;capital.-;EV
24;Modifications;EV
24;aux;EV
24;statuts.-;EV
24;S.;TY
24;an.;TY
24;3698.;ID
24;END;END
25;START;START
25;Minières;
25;belges;
25;à;
25;Bruxelles.-;
25;Dissolution.-;
25;S.;
25;an.;
25;4354.;
25;END;END
26;START;START
26;Minière;
26;de;
26;Langführ;
26;à;
26;Bruxelles.-;
26;Statuts.;
26;→;
26;S.;
26;an.;
26;3668.;
26;END;END
27;START;START
27;Minières;
27;de;
27;la;
27;Meuse;
27;à;
27;Sclaigneaux.-;
27;Rectification;
27;à;
27;l'acte;
27;n°;
27;3222.-;
27;S.;
27;an.;
27;3842bis.;
27;END;END
28;START;START
28;Minières;
28;et;
28;Carrières;
28;(Compagnie;
28;Internationale;
28;de);
28;à;
28;Bruxelles.-;
28;Clôture;
28;de;
28;la;
28;liquidation.-;
28;S.;
28;an.;
28;4629.;
28;END;END
29;START;START
29;Moens;
29;et;
29;De;
29;Forciàu;
29;(F.;
29;et;
29;Th.);
29;à;
29;Bruxelles.-;
29;Constitution.-;
29;S.;
29;c.;
29;5827.;
29;END;END
30;START;START
30;Moens-Vermeire;
30;à;
30;Hamme.-;
30;Constitution.-;
30;S.;
30;c.;
30;5857.;
30;END;END
31;START;START
31;Montagnards;
31;(Aux);
31;à;
31;Bruxelles.-;
31;Dissolution.-;
31;S.;
31;an.;
31;3974.;
31;END;END
32;START;START
32;Montagnards;
32;réunis;
32;(Les);
32;aux;
32;Foreges;
32;(Huy).-;
32;Prorogation.;
32;S.;
32;coop.;
32;3673.;
32;END;END
33;START;START
33;Moorrees;
33;et;
33;C°;
33;Papeteries;
33;anversoises;
33;à;
33;Anvers.-;
33;Nomination;
33;de;
33;commissaires.-;
33;S.;
33;c.;
33;a.;
33;3751.;
33;END;END
34;START;START
34;Mortier-Soiron;
34;Ressemelage;
34;parisien;
34;en;
34;Trente;
34;Minutes;
34;à;
34;Bruxelles.;
34;Constitution.-;
34;S.;
34;c.;
34;3735.;
34;END;END
35;START;START
35;Moselhütte;
35;Aktiengesellschaft;
35;(Hauts;
35;Fourneaux;
35;de;
35;la;
35;Moselle;
35;à;
35;Maizières;
35;près;
35;Metz;
35;(Lorraine).-;
35;Constitution.-;
35;S.;
35;an.;
35;4260.;
35;END;END
36;START;START
36;Id.-;
36;Election;
36;du;
36;conseil;
36;de;
36;surveillance;
36;et;
36;de;
36;la;
36;direction.-;
36;S.;
36;an.;
36;4261.;
36;END;END
37;START;START
37;Sint-Isidorius';
37;Melkerij;
37;van;
37;Galmaerden;
37;te;
37;Galmaerden.-;
37;Standregelen.;
37;S.;
37;coop.;
37;5416.;
37;END;END
38;START;START
38;Smalle;
38;(Gebroeders);
38;te;
38;Iseghem.-;
38;Stichting.-;
38;S.;
38;c.;
38;5465.;
38;END;END
39;START;START
39;Smets;
39;&;
39;Co;
39;te;
39;Antwerpen.-;
39;Ontbinding.-;
39;S.;
39;c.;
39;5684.;
39;END;END
40;START;START
40;Snutsel;
40;et;
40;Goolaerts;
40;à;
40;Bruxelles.-;
40;Dissolution.-;
40;S.;
40;c.;
40;4660.;
40;END;END
41;START;START
41;Soemer;
41;et;
41;Co;
41;(Benoît);
41;à;
41;Saint-Gilles;
41;lez-Bruxelles.-;
41;Constitution.-;
41;S.;
41;com.;
41;4760.;
41;END;END
42;START;START
42;Sola;
42;Oil;
42;and;
42;Varnish;
42;Company;
42;Limited;
42;T'Scharner;
42;&;
42;Co;
42;à;
42;Bruxelles.-;
42;Constitution.-;
42;S.;
42;com.;
42;5821.;
42;END;END
43;START;START
43;Sola;
43;Varnish;
43;Company;
43;Limited;
43;T'Scharner;
43;&;
43;Co;
43;à;
43;Bruxelles.-;
43;Dissolution.-;
43;S.;
43;com.;
43;5820.;
43;END;END
44;START;START
44;Spaar-;
44;en;
44;Leengilde;
44;van;
44;Cumptich;
44;te;
44;Cumptich.-;
44;Standregelen.-;
44;S.;
44;coop.;
44;6087.;
44;END;END
45;START;START
45;Spaarzegels;
45;à;
45;Anvers.-;
45;Constitution.-;
45;S.;
45;an.;
45;5670.;
45;END;END
46;START;START
46;Id.-;
46;Nomination;
46;des;
46;administrateurs.-;
46;S.;
46;an.;
46;5671.;
46;END;END
47;START;START
47;Stalle;
47;pour;
47;le;
47;Blanchiment;
47;et;
47;l'Impression;
47;des;
47;Tissus;
47;à;
47;Bruxelles.-;
47;Bilan;
47;au;
47;31;
47;juillet;
47;1903.-;
47;S.;
47;an.;
47;5114.;
47;END;END
48;START;START
48;Id.-;
48;Compte;
48;de;
48;profits;
48;et;
48;pertes;
48;au;
48;31;
48;juillet;
48;1903.-;
48;S.;
48;an.;
48;5415;
48;END;END
49;START;START
49;Sterckx;
49;et;
49;C°;
49;(C.);
49;à;
49;Liége.-;
49;Dissolution.-;
49;S.;
49;com.;
49;5206.;
49;S.;
49;c.;
49;4848.;
49;END;END
50;START;START
50;Stoumon;
50;et;
50;Co;
50;(Paul);
50;à;
50;Bruxelles.-;
50;S.;
50;c.;
50;4676.;
50;END;END
51;START;START
51;Sucre;
51;en;
51;Perse;
51;(Société;
51;pour;
51;la;
51;Fabrication;
51;du);
51;à;
51;Bruxelles.-;
51;Bilan;
51;au;
51;30;
51;juin;
51;1903.-;
51;S.;
51;an.;
51;5639.;
51;END;END
52;START;START
52;Sucrerie;
52;d'Audregnies;
52;à;
52;Audregnies.-;
52;Nomination;
52;des;
52;administrateurs;
52;et;
52;commissaire.-;
52;S.;
52;an.;
52;4761.;
52;END;END
53;START;START
53;Sucrerie;
53;de;
53;Brugelette.-;
53;Bilan;
53;et;
53;compte;
53;de;
53;profits;
53;et;
53;pertes;
53;au;
53;30;
53;juin;
53;1903.;
53;S.;
53;an.;
53;5041.;
53;END;END
54;START;START
54;Sucreerie;
54;de;
54;Calloo;
54;(Nouvelle);
54;à;
54;Anvers.-;
54;Bilan;
54;et;
54;compte;
54;de;
54;profits;
54;et;
54;pertes;
54;au;
54;30;
54;juin;
54;1903.-;
54;S.;
54;an.;
54;5176.;
54;END;END
55;START;START
55;Sucrerie;
55;de;
55;Chercq;
55;à;
55;Chercq.-;
55;Bilan;
55;et;
55;compte;
55;de;
55;profits;
55;et;
55;pertes;
55;au;
55;31;
55;août;
55;1903.-;
55;S.;
55;an.;
55;5732.;
55;END;END
56;START;START
56;Sucrerie;
56;de;
56;Moerbeke;
56;à;
56;Moerbeke-Waes.-;
56;Bilan;
56;et;
56;compte;
56;de;
56;profits;
56;et;
56;pertes;
56;au;
56;31;
56;juillet;
56;1903.-;
56;S.;
56;an.;
56;4801.;
56;END;END
57;START;START
57;Crédit;
57;hypothécaire;
57;d'Ostende;
57;à;
57;Ostende.-;
57;Bilan;
57;et;
57;compte;
57;de;
57;profits;
57;et;
57;pertes;
57;au;
57;31;
57;décembre;
57;1902.-;
57;S.;
57;ah.;
57;1988.;
57;END;END
58;START;START
58;Crédit;
58;immobilier;
58;de;
58;l'Ouvrier;
58;à;
58;Verviers.-;
58;Bilan;
58;et;
58;compte;
58;de;
58;profits;
58;et;
58;pertes;
58;au;
58;31;
58;décembre;
58;1902.-;
58;S.;
58;an.;
58;1745.;
58;END;END
59;START;START
59;Crédit;
59;ouvrier;
59;d'Athus.-;
59;Réélection;
59;d'administrateurs;
59;et;
59;de;
59;commissaire.-;
59;S.;
59;an.;
59;1664.;
59;END;END
