id,value,key
41,START,START
41,2735,
41,.,D
41,Hansen,
41,et,
41,Schnell,
41,",",D
41,à,
41,Anvers,
41,.,D
41,—,D
41,Constitution,
41,END,END
42,START,START
42,2139,
42,Hardy,
42,",",D
42,Lebrun,
42,et,
42,Cie,
42,",",D
42,à,
42,Tuillies,
42,—,D
42,Modifications,
42,.,D
42,END,END
43,START,START
43,2871,
43,.,D
43,Hartog,
43,frères,
43,",",D
43,à,
43,Anvers,
43,.,D
43,—,D
43,Dissolution,
43,.,D
43,END,END
44,START,START
44,1581,
44,.,D
44,Hauser,
44,et,
44,Joly,
44,",",D
44,à,
44,Anvers,
44,.,D
44,—,D
44,Constitution,
44,.,D
44,END,END
45,START,START
45,1781,
45,Hayois,
45,",",D
45,à,
45,Bauffe,
45,.,D
45,—,D
45,Dissolution,
45,.,D
45,END,END
46,START,START
46,1912,
46,.,D
46,Id,
46,.,D
46,—,D
46,Association,
46,complémentaire,
46,.,D
46,END,END
47,START,START
47,2795,
47,.,D
47,Hendrickx,
47,",",D
47,De,
47,Herdt,
47,en,
47,Cie,
47,",",D
47,gezegd,
47,:,D
47,Hesse,
47,natie,
47,",",D
47,te,
47,Antwerpen,
47,.,D
47,—,D
47,Overdracht,
47,van,
47,aandeel,
47,.,D
47,END,END
48,START,START
48,2265,
48,.,D
48,Henrotay,
48,et,
48,Dukers,
48,",",D
48,à,
48,Dison,
48,.,D
48,—,D
48,Dissolution,
48,.,D
48,END,END
49,START,START
49,2135,
49,.,D
49,Hermans,
49,de,
49,Favereau,
49,",",D
49,Dr,
49,J,
49,.,D
49,Theyskens,
49,et,
49,Cie,
49,",",D
49,à,
49,Bruxelles,
49,.,D
49,—,D
49,Dissolution,
49,.,D
49,END,END
50,START,START
50,1911,
50,.,D
50,Herve,
50,frères,
50,",",D
50,à,
50,Trooz,
50,.,D
50,—,D
50,Constitution,
50,.,D
50,END,END
51,START,START
51,1996,
51,Heyermans,
51,et,
51,Cie,
51,",",D
51,à,
51,Anvers,
51,.,D
51,—,D
51,Dissolution,
51,.,D
51,END,END
52,START,START
52,2062,
52,Higuet,
52,et,
52,Cie,
52,",",D
52,à,
52,Liège,
52,.,D
52,—,D
52,Constitution,
52,.,D
52,END,END
53,START,START
53,2457,
53,.,D
53,Hittecher,
53,et,
53,Cie,
53,",",D
53,à,
53,Schaerbeek,
53,.,D
53,—,D
53,Constitution,
53,.,D
53,END,END
54,START,START
54,2971,
54,.,D
54,Hoffenbom,
54,et,
54,fils,
54,",",D
54,à,
54,Gand,
54,.,D
54,—,D
54,Dissolution,
54,.,D
54,END,END
55,START,START
55,1859,
55,.,D
55,Horion,
55,et,
55,Vandervoort,
55,",",D
55,à,
55,Bruxelles,
55,.,D
55,—,D
55,Dissolution,
55,.,D
55,END,END
56,START,START
56,1906,
56,.,D
56,Huberty,
56,et,
56,Cie,
56,",",D
56,à,
56,Cureghem,
56,.,D
56,—,D
56,Constitution,
56,.,D
56,END,END
57,START,START
57,1950,
57,.,D
57,Hattier,
57,",",D
57,Dupont,
57,et,
57,Cie,
57,",",D
57,à,
57,Pâturages,
57,.,D
57,—,D
57,Constitution,
57,.,D
57,END,END
58,START,START
58,2342,
58,.,D
58,Huysmans,
58,sœurs,
58,",",D
58,à,
58,Bruxelles,
58,.,D
58,—,D
58,Constitution,
58,.,D
58,END,END
59,START,START
59,1745,
59,Jacobs,
59,et,
59,De,
59,Kinder,
59,",",D
59,à,
59,Anvers,
59,.,D
59,—,D
59,Constitution,
59,.,D
59,END,END
60,START,START
60,2623,
60,.,D
60,James,
60,et,
60,Hanogh,
60,",",D
60,à,
60,Anvers,
60,.,D
60,—,D
60,Dissolution,
60,.,D
60,END,END
61,START,START
61,2336,
61,.,D
61,Jansen,
61,",",D
61,à,
61,Anvers,
61,.,D
61,—,D
61,Constitution,
61,.,D
61,END,END
62,START,START
62,2931,
62,.,D
62,Janssens,
62,-,D
62,De,
62,Decker,
62,",",D
62,à,
62,Saint,
62,-,D
62,Nicolas,
62,.,D
62,—,D
62,Dissolution,
62,.,D
62,END,END
63,START,START
63,2932,
63,.,D
63,ld,
63,.,D
63,—,D
63,Constitution,
63,.,D
63,END,END
64,START,START
64,2933,
64,.,D
64,Id,
64,.,D
64,—,D
64,Pouvoir,
64,.,D
64,END,END
65,START,START
65,1800,
65,.,D
65,Joly,
65,et,
65,Cie,
65,",",D
65,à,
65,Anvers,
65,.,D
65,—,D
65,Constitution,
65,.,D
65,END,END
66,START,START
66,2606,
66,.,D
66,Id,
66,.,D
66,—,D
66,Constitution,
66,.,D
66,END,END
67,START,START
67,2862,
67,.,D
67,Jongebloed,
67,en,
67,Cie,
67,",",D
67,te,
67,Antwerpen,
67,.,D
67,—,D
67,Ontbinding,
67,.,D
67,END,END
68,START,START
68,2983,
68,.,D
68,Josz,
68,et,
68,fils,
68,",",D
68,à,
68,Molenbeek,
68,-,D
68,Saint,
68,-,D
68,Jean,
68,.,D
68,—,D
68,Constitution,
68,.,D
68,END,END
69,START,START
69,2123,
69,.,D
69,Kelecom,
69,fils,
69,et,
69,Le,
69,Cocq,
69,",",D
69,à,
69,Bruxelles,
69,.,D
69,—,D
69,Dissolution,
69,.,D
69,END,END
70,START,START
70,2730,
70,.,D
70,Keon,
70,",",D
70,Lisle,
70,",",D
70,Malguy,
70,et,
70,Cie,
70,",",D
70,à,
70,Bruxelles,
70,.,D
70,—,D
70,Modification,
70,.,D
70,END,END
71,START,START
71,2163,
71,.,D
71,Koch,
71,et,
71,Reis,
71,",",D
71,à,
71,Anvers,
71,.,D
71,—,D
71,Cession,
71,de,
71,part,
71,sociale,
71,.,D
71,END,END
72,START,START
72,2164,
72,.,D
72,Id,
72,.,D
72,—,D
72,Modifications,
72,aux,
72,statuts,
72,.,D
72,END,END
73,START,START
73,2340,
73,.,D
73,Kœfœd,
73,et,
73,Moreau,
73,",",D
73,à,
73,Anvers,
73,.,D
73,—,D
73,Retraite,
73,d'associé,
73,.,D
73,END,END
74,START,START
74,2641,
74,.,D
74,Kokken,
74,",",D
74,Kremer,
74,et,
74,C,
74,°,D
74,",",D
74,à,
74,Anvers,
74,.,D
74,—,D
74,Retraite,
74,d'associé,
74,.,D
74,END,END
75,START,START
75,2592,
75,.,D
75,Koremans,
75,frère,
75,et,
75,sœurs,
75,",",D
75,à,
75,Saint,
75,-,D
75,Gilles,
75,.,D
75,—,D
75,Constitution,
75,.,D
75,END,END
76,START,START
76,12861,
76,.,D
76,Kottenhoff,
76,et,
76,Cristel,
76,-,D
76,Kottenhoff,
76,",",D
76,à,
76,Gosselies,
76,.,D
76,—,D
76,Constitution,
76,.,D
76,END,END
77,START,START
77,de,
77,l'acte,
77,.,D
77,END,END
78,START,START
78,2576,
78,.,D
78,Labbé,
78,et,
78,Raison,
78,",",D
78,à,
78,Anvers,
78,.,D
78,—,D
78,Constitution,
78,.,D
78,END,END
79,START,START
79,1797,
79,.,D
79,Lagaet,
79,broeders,
79,en,
79,zusters,
79,",",D
79,te,
79,Eecloo,
79,.,D
79,—,D
79,Ontbinding,
79,.,D
79,END,END
80,START,START
80,2386,
80,.,D
80,Lair,
80,et,
80,Héleine,
80,",",D
80,à,
80,Bruxelles,
80,.,D
80,—,D
80,Constitution,
80,.,D
80,END,END
81,START,START
81,2571,
81,.,D
81,Laloux,
81,et,
81,Michot,
81,",",D
81,à,
81,Evere,
81,.,D
81,—,D
81,Constitution,
81,.,D
81,END,END
82,START,START
82,2218,
82,.,D
82,Lammens,
82,et,
82,Vermeulen,
82,",",D
82,à,
82,Gand,
82,.,D
82,—,D
82,Constitution,
82,.,D
82,END,END
83,START,START
83,1782,
83,.,D
83,Lamoureux,
83,et,
83,Cie,
83,",",D
83,à,
83,Verviers,
83,.,D
83,—,D
83,Prorogation,
83,.,D
83,END,END
84,START,START
84,1762,
84,.,D
84,Latinis,
84,sœurs,
84,",",D
84,à,
84,Bruxelles,
84,.,D
84,—,D
84,Constitution,
84,.,D
84,END,END
85,START,START
85,2084,
85,.,D
85,Laurent,
85,et,
85,Cie,
85,",",D
85,à,
85,Verviers,
85,.,D
85,—,D
85,Dissolution,
85,.,D
85,END,END
86,START,START
86,2322,
86,.,D
86,Lauwers,
86,et,
86,Vanden,
86,Bempt,
86,(,D
86,Veuve,
86,),D
86,",",D
86,à,
86,Anvers,
86,.,D
86,—,D
86,Dissolution,
86,.,D
86,END,END
87,START,START
87,2208,
87,.,D
87,Lecerf,
87,et,
87,Cie,
87,",",D
87,à,
87,Charleroi,
87,.,D
87,—,D
87,Dissolution,
87,.,D
87,END,END
88,START,START
88,2075,
88,.,D
88,Lechat,
88,et,
88,Cie,
88,",",D
88,à,
88,Monceau,
88,-,D
88,sur,
88,-,D
88,Sambre,
88,.,D
88,—,D
88,Constitution,
88,.,D
88,END,END
89,START,START
89,2010,
89,.,D
89,Leclercq,
89,et,
89,Cie,
89,",",D
89,à,
89,Bruxelles,
89,.,D
89,—,D
89,Constitution,
89,.,D
89,END,END
90,START,START
90,2975,
90,.,D
90,Lekeux,
90,-,D
90,Dalimont,
90,à,
90,Wavre,
90,.,D
90,—,D
90,Constitution,
90,.,D
90,END,END
91,START,START
91,2618,
91,.,D
91,Lequime,
91,et,
91,Cie,
91,",",D
91,à,
91,Bruxelles,
91,.,D
91,—,D
91,Constitution,
91,.,D
91,END,END
92,START,START
92,2619,
92,.,D
92,Lequime,
92,et,
92,Melchers,
92,",",D
92,à,
92,Bruxelles,
92,.,D
92,—,D
92,Constitution,
92,.,D
92,END,END
93,START,START
93,2940,
93,.,D
93,Leuchter,
93,et,
93,Cie,
93,et,
93,Antoine,
93,Georges,
93,",",D
93,à,
93,Verviers,
93,.,D
93,—,D
93,Dissolution,
93,.,D
93,END,END
94,START,START
94,2786,
94,.,D
94,Levêque,
94,et,
94,Cie,
94,",",D
94,à,
94,Bruxelles,
94,.,D
94,—,D
94,Dissolution,
94,.,D
94,END,END
95,START,START
95,2821,
95,.,D
95,Levêque,
95,frères,
95,",",D
95,à,
95,Bruxelles,
95,.,D
95,—,D
95,Constitution,
95,.,D
95,END,END
96,START,START
96,2811,
96,.,D
96,Levêque,
96,frères,
96,et,
96,Cie,
96,",",D
96,à,
96,Alost,
96,.,D
96,—,D
96,Dissolution,
96,.,D
96,END,END
97,START,START
97,2651,
97,.,D
97,Levy,
97,",",D
97,à,
97,Bruxelles,
97,.,D
97,—,D
97,Constitution,
97,.,D
97,END,END
98,START,START
98,2979,
98,.,D
98,Levy,
98,",",D
98,Dreyfus,
98,et,
98,Cie,
98,",",D
98,à,
98,Liège,
98,.,D
98,—,D
98,Constitution,
98,.,D
98,END,END
99,START,START
99,1746,
99,.,D
99,Lewy,
99,et,
99,Loewenberg,
99,",",D
99,à,
99,Anvers,
99,.,D
99,—,D
99,Constitution,
99,.,D
99,END,END
100,START,START
100,2778,
100,.,D
100,Lierneux,
100,et,
100,Polis,
100,",",D
100,à,
100,Verviers,
100,.,D
100,—,D
100,Dissolution,
100,.,D
100,END,END
101,START,START
101,2399,
101,.,D
101,Lombaerts,
101,frères,
101,",",D
101,à,
101,Cureghem,
101,.,D
101,—,D
101,Constitution,
101,.,D
101,END,END
102,START,START
102,1904,
102,.,D
102,Loosen,
102,et,
102,De,
102,Bruyn,
102,",",D
102,à,
102,Malines,
102,.,D
102,—,D
102,Dissolution,
102,.,D
102,END,END
103,START,START
103,2134,
103,.,D
103,Lourtie,
103,et,
103,Cie,
103,",",D
103,à,
103,Chênée,
103,.,D
103,—,D
103,Constitution,
103,.,D
103,END,END
104,START,START
104,1798,
104,.,D
104,Lucq,
104,et,
104,Vander,
104,Elst,
104,fils,
104,",",D
104,à,
104,Marcinelle,
104,.,D
104,—,D
104,Dissolution,
104,.,D
104,END,END
105,START,START
105,2501,
105,.,D
105,Lumay,
105,et,
105,Cie,
105,",",D
105,à,
105,Rio,
105,de,
105,Janeiro,
105,.,D
105,—,D
105,Dépôt,
105,au,
105,rang,
105,des,
105,minutes,
105,de,
105,Mme,
105,Poelaert,
105,",",D
105,notaire,
105,à,
105,Bruxelles,
105,.,D
105,END,END
106,START,START
106,2429,
106,.,D
106,Maes,
106,frères,
106,",",D
106,à,
106,Bruxelles,
106,.,D
106,—,D
106,Constitution,
106,.,D
106,END,END
107,START,START
107,1926,
107,.,D
107,Mahias,
107,et,
107,Pichotte,
107,",",D
107,à,
107,Bruxelles,
107,.,D
107,—,D
107,Dissolution,
107,.,D
107,END,END
108,START,START
108,2097,
108,.,D
108,Malbecq,
108,et,
108,Hanssens,
108,",",D
108,à,
108,Hal,
108,.,D
108,—,D
108,Constitution,
108,.,D
108,END,END
109,START,START
109,2672,
109,.,D
109,Malréchauffé,
109,et,
109,Cie,
109,",",D
109,à,
109,Saint,
109,-,D
109,Gilles,
109,.,D
109,—,D
109,Dissolution,
109,.,D
109,END,END
110,START,START
110,2249,
110,.,D
110,Martens,
110,",",D
110,Ackermans,
110,et,
110,Cie,
110,",",D
110,à,
110,Bruxelles,
110,.,D
110,—,D
110,Constitution,
110,.,D
110,END,END
111,START,START
111,2363,
111,.,D
111,Mary,
111,et,
111,Préaux,
111,",",D
111,à,
111,Bruxelles,
111,.,D
111,—,D
111,Prorogation,
111,.,D
111,END,END
112,START,START
112,2027,
112,.,D
112,Massau,
112,",",D
112,Sturbois,
112,",",D
112,Dubois,
112,et,
112,Renoir,
112,",",D
112,à,
112,Gosselies,
112,.,D
112,—,D
112,Clôture,
112,de,
112,liquidation,
112,.,D
112,END,END
113,START,START
113,2044,
113,Mathis,
113,et,
113,Cie,
113,",",D
113,à,
113,Bruxelles,
113,.,D
113,—,D
113,Prorogation,
113,.,D
113,END,END
114,START,START
114,2276,
114,.,D
114,-,D
114,Mathot,
114,et,
114,Bailly,
114,",",D
114,à,
114,Chênée,
114,.,D
114,—,D
114,Constitution,
114,.,D
114,END,END
115,START,START
115,2948,
115,.,D
115,Matthieu,
115,et,
115,fils,
115,",",D
115,à,
115,Bruxelles,
115,.,D
115,—,D
115,Clôture,
115,de,
115,liquidation,
115,.,D
115,END,END
116,START,START
116,2027,
116,.,D
116,Meeus,
116,",",D
116,à,
116,Anvers,
116,.,D
116,—,D
116,Décès,
116,d'un,
116,associé,
116,.,D
116,END,END
117,START,START
117,2958,
117,.,D
117,Mertens,
117,et,
117,Cie,
117,",",D
117,à,
117,Lessines,
117,.,D
117,—,D
117,Déclaration,
117,.,D
117,END,END
118,START,START
118,2653,
118,.,D
118,Michel,
118,et,
118,Cie,
118,",",D
118,à,
118,Cureghem,
118,.,D
118,—,D
118,Constitution,
118,.,D
118,END,END
119,START,START
119,2789,
119,.,D
119,Mineur,
119,",",D
119,ses,
119,fils,
119,et,
119,Wilmot,
119,",",D
119,à,
119,Marchienne,
119,-,D
119,au,
119,-,D
119,Pont,
119,.,D
119,—,D
119,Nomination,
119,du,
119,liquidateur,
119,.,D
119,END,END
120,START,START
120,2374,
120,.,D
120,Moerenhout,
120,et,
120,Herreboudt,
120,",",D
120,à,
120,Neder,
120,-,D
120,over,
120,-,D
120,Heembeek,
120,.,D
120,—,D
120,Constitution,
120,.,D
120,END,END
121,START,START
121,1986,
121,.,D
121,My,
121,et,
121,Grenade,
121,",",D
121,à,
121,Verviers,
121,.,D
121,—,D
121,Dissolution,
121,.,D
121,END,END
122,START,START
122,2160,
122,.,D
122,Nerinckx,
122,et,
122,Cie,
122,",",D
122,à,
122,Hal,
122,.,D
122,—,D
122,Dissolution,
122,.,D
122,END,END
123,START,START
123,2161,
123,.,D
123,Id,
123,.,D
123,—,D
123,Constitution,
123,.,D
123,END,END
124,START,START
124,2810,
124,.,D
124,Nierstrasz,
124,et,
124,Garot,
124,",",D
124,à,
124,Liège,
124,.,D
124,—,D
124,Constitution,
124,.,D
124,END,END
125,START,START
125,2157,
125,.,D
125,Nieuwenhuys,
125,et,
125,Cie,
125,",",D
125,à,
125,Bruxelles,
125,.,D
125,—,D
125,Constitution,
125,.,D
125,END,END
126,START,START
126,2127,
126,Noël,
126,et,
126,Cie,
126,",",D
126,à,
126,Mons,
126,.,D
126,—,D
126,Constitution,
126,END,END
127,START,START
127,2857,
127,.,D
127,Nys,
127,et,
127,fils,
127,",",D
127,à,
127,Bruxelles,
127,.,D
127,—,D
127,Constitution,
127,.,D
127,END,END
128,START,START
128,2008,
128,.,D
128,Panzer,
128,",",D
128,à,
128,Anvers,
128,.,D
128,—,D
128,Constitution,
128,.,D
128,END,END
129,START,START
129,1962,
129,.,D
129,Papier,
129,frères,
129,",",D
129,à,
129,Ath,
129,.,D
129,—,D
129,Constitution,
129,.,D
129,END,END
130,START,START
130,2878,
130,.,D
130,Parent,
130,frères,
130,",",D
130,à,
130,Marchienne,
130,-,D
130,au,
130,-,D
130,Pont,
130,.,D
130,—,D
130,Prorogation,
130,END,END
131,START,START
131,2311,
131,.,D
131,Pattyn,
131,",",D
131,à,
131,Bruges,
131,.,D
131,—,D
131,Dissolution,
131,.,D
131,END,END
132,START,START
132,2038,
132,.,D
132,Pecher,
132,et,
132,Cie,
132,",",D
132,à,
132,Anvers,
132,.,D
132,—,D
132,Retrait,
132,de,
132,procuration,
132,.,D
132,END,END
133,START,START
133,2896,
133,.,D
133,Peeters,
133,frères,
133,",",D
133,à,
133,Bruxelles,
133,.,D
133,—,D
133,Dissolution,
133,.,D
133,END,END
134,START,START
134,2361,
134,.,D
134,Perseau,
134,et,
134,Cie,
134,",",D
134,à,
134,Bruxelles,
134,.,D
134,—,D
134,Clôture,
134,de,
134,liquidation,
134,.,D
134,END,END
135,START,START
135,1792,
135,.,D
135,Philips,
135,frères,
135,(,D
135,Gebroeders,
135,Philips,
135,),D
135,",",D
135,à,
135,Liège,
135,.,D
135,—,D
135,Continuation,
135,.,D
135,END,END
136,START,START
136,1824,
136,.,D
136,Picha,
136,frères,
136,et,
136,Cie,
136,",",D
136,à,
136,Gand,
136,.,D
136,—,D
136,Constitution,
136,.,D
136,END,END
137,START,START
137,2145,
137,.,D
137,Pierard,
137,et,
137,C,
137,°,D
137,",",D
137,à,
137,Anvers,
137,.,D
137,—,D
137,Dissolution,
137,.,D
137,END,END
138,START,START
138,3731,
138,.,D
138,Piette,
138,frère,
138,et,
138,sœurs,
138,",",D
138,à,
138,Charleroi,
138,.,D
138,—,D
138,Constitution,
138,.,D
138,END,END
139,START,START
139,2362,
139,.,D
139,Pieyns,
139,en,
139,Vermeulen,
139,",",D
139,te,
139,Loochristy,
139,.,D
139,—,D
139,Stichting,
139,.,D
139,END,END
140,START,START
140,2849,
140,.,D
140,Pirenne,
140,",",D
140,à,
140,Dison,
140,.,D
140,—,D
140,Constitution,
140,.,D
140,END,END
141,START,START
141,1975,
141,.,D
141,Plaisant,
141,et,
141,Cie,
141,",",D
141,à,
141,Tournai,
141,.,D
141,—,D
141,Dissolution,
141,.,D
141,END,END
142,START,START
142,2019,
142,.,D
142,Id,
142,.,D
142,—,D
142,Constitution,
142,.,D
142,END,END
143,START,START
143,2673,
143,.,D
143,Putmans,
143,et,
143,Lynen,
143,",",D
143,à,
143,Bruxelles,
143,.,D
143,—,D
143,Dissolution,
143,.,D
143,END,END
144,START,START
144,1984,
144,.,D
144,Raymont,
144,et,
144,Cie,
144,",",D
144,à,
144,Verviers,
144,.,D
144,—,D
144,Constitution,
144,.,D
144,END,END
145,START,START
145,1788,
145,.,D
145,Reimann,
145,et,
145,Cie,
145,",",D
145,à,
145,Bruxelles,
145,.,D
145,—,D
145,Dissolution,
145,.,D
145,END,END
146,START,START
146,2159,
146,.,D
146,Remiche,
146,et,
146,de,
146,Sauvage,
146,",",D
146,à,
146,Bruxelles,
146,.,D
146,—,D
146,Constitution,
146,.,D
146,END,END
147,START,START
147,2167,
147,.,D
147,Rey,
147,frères,
147,",",D
147,à,
147,Anderlecht,
147,lez,
147,-,D
147,Bruxelles,
147,.,D
147,—,D
147,Constitution,
147,.,D
147,END,END
148,START,START
148,2978,
148,.,D
148,Rigaux,
148,frères,
148,",",D
148,à,
148,Anvers,
148,.,D
148,—,D
148,Constitution,
148,.,D
148,END,END
149,START,START
149,2915,
149,Roux,
149,et,
149,Beuthe,
149,",",D
149,à,
149,Liège,
149,.,D
149,—,D
149,Dissolution,
149,.,D
