id,value,key
29,et,N
29,Cie,N
29,",",D
29,à,AD
29,Anvers,AD
29,.,D
29,—,D
29,Constitution,EV
29,.,D
29,END,END
30,START,START
30,1785,ID
30,.,D
30,Grandjean,N
30,",",D
30,à,AD
30,Ensival,AD
30,.,D
30,—,D
30,Adjonction,EV
30,d'associé,EV
30,.,D
30,END,END
31,START,START
31,2304,ID
31,.,D
31,Gray,N
31,et,N
31,Amand,N
31,",",D
31,à,AD
31,J,AD
31,mappes,AD
31,.,D
31,—,D
31,Constitution,EV
31,.,D
31,END,END
32,START,START
32,1815,ID
32,Grewel,N
32,frères,N
32,",",D
32,à,AD
32,Auvers,AD
32,.,D
32,—,D
32,Constitution,EV
32,.,D
32,END,END
33,START,START
33,2794,ID
33,.,D
33,Grignard,N
33,et,N
33,Heller,N
33,",",D
33,à,AD
33,Verviers,AD
33,.,D
33,—,D
33,Constitution,EV
33,.,D
33,END,END
34,START,START
34,2414,ID
34,.,D
34,Grimediüs,N
34,et,N
34,Cie,N
34,(,D
34,Veuve,N
34,Fréd,N
34,.,D
34,),D
34,",",D
34,à,AD
34,la,AD
34,Croix,AD
34,-,D
34,Rouge,AD
34,(,D
34,Wegnez,AD
34,),D
34,.,D
34,—,D
34,Constitution,EV
34,.,D
34,END,END
35,START,START
35,2165,ID
35,.,D
35,Grisar,N
35,",",D
35,Dernen,N
35,et,N
35,Cie,N
35,",",D
35,à,AD
35,Bruxelles,AD
35,.,D
35,—,D
35,Procuration,EV
35,.,D
35,END,END
36,START,START
36,8652,ID
36,.,D
36,Haag,N
36,et,N
36,Tietjens,N
36,",",D
36,à,AD
36,Bruxelles,AD
36,.,D
36,—,D
36,Constitution,EV
36,.,D
36,2012,EX
36,END,END
37,START,START
37,1767,ID
37,.,D
37,Hacken,N
37,et,N
37,Maréchal,N
37,",",D
37,à,AD
37,Liège,AD
37,.,D
37,—,D
37,Modification,EV
37,.,D
37,END,END
38,START,START
38,2172,ID
38,.,D
38,Hallet,N
38,frère,N
38,et,N
38,sœurs,N
38,",",D
38,à,AD
38,Opheylissem,AD
38,.,D
38,—,D
38,Constitution,EV
38,.,D
38,END,END
39,START,START
39,2073,ID
39,Hamels,N
39,et,N
39,Vanderlinden,N
39,",",D
39,à,AD
39,Anvers,AD
39,.,D
39,—,D
39,Dissolution,EV
39,.,D
39,END,END
40,START,START
40,2985,ID
40,.,D
40,Hanlet,N
40,et,N
40,Levaux,N
40,",",D
40,à,AD
40,Dison,AD
40,.,D
40,—,D
40,Constitution,EV
40,.,D
40,END,END
41,START,START
41,2735,ID
41,.,D
41,Hansen,N
41,et,N
41,Schnell,N
41,",",D
41,à,AD
41,Anvers,AD
41,.,D
41,—,D
41,Constitution,EV
41,END,END
42,START,START
42,2139,ID
42,Hardy,N
42,",",D
42,Lebrun,N
42,et,N
42,Cie,N
42,",",D
42,à,AD
42,Tuillies,AD
42,—,D
42,Modifications,EV
42,.,D
42,END,END
43,START,START
43,2871,ID
43,.,D
43,Hartog,N
43,frères,N
43,",",D
43,à,AD
43,Anvers,AD
43,.,D
43,—,D
43,Dissolution,EV
43,.,D
43,END,END
44,START,START
44,1581,ID
44,.,D
44,Hauser,N
44,et,N
44,Joly,N
44,",",D
44,à,AD
44,Anvers,AD
44,.,D
44,—,D
44,Constitution,EV
44,.,D
44,END,END
45,START,START
45,1781,ID
45,Hayois,N
45,",",D
45,à,AD
45,Bauffe,AD
45,.,D
45,—,D
45,Dissolution,EV
45,.,D
45,END,END
46,START,START
46,1912,ID
46,.,D
46,Id,N
46,.,D
46,—,D
46,Association,EV
46,complémentaire,EV
46,.,D
46,END,END
47,START,START
47,2795,ID
47,.,D
47,Hendrickx,N
47,",",D
47,De,N
47,Herdt,N
47,en,N
47,Cie,N
47,",",D
47,gezegd,EX
47,:,D
47,Hesse,N
47,natie,N
47,",",D
47,te,AD
47,Antwerpen,AD
47,.,D
47,—,D
47,Overdracht,EV
47,van,EX
47,aandeel,EV
47,.,D
47,END,END
48,START,START
48,2265,ID
48,.,D
48,Henrotay,N
48,et,N
48,Dukers,N
48,",",D
48,à,AD
48,Dison,AD
48,.,D
48,—,D
48,Dissolution,EV
48,.,D
48,END,END
49,START,START
49,2135,ID
49,.,D
49,Hermans,N
49,de,N
49,Favereau,N
49,",",D
49,Dr,N
49,J,N
49,.,D
49,Theyskens,N
49,et,N
49,Cie,N
49,",",D
49,à,AD
49,Bruxelles,AD
49,.,D
49,—,D
49,Dissolution,EV
49,.,D
49,END,END
50,START,START
50,1911,ID
50,.,D
50,Herve,N
50,frères,N
50,",",D
50,à,AD
50,Trooz,AD
50,.,D
50,—,D
50,Constitution,EV
50,.,D
50,END,END
51,START,START
51,1996,ID
51,Heyermans,N
51,et,N
51,Cie,N
51,",",D
51,à,AD
51,Anvers,AD
51,.,D
51,—,D
51,Dissolution,EV
51,.,D
51,END,END
52,START,START
52,2062,ID
52,Higuet,N
52,et,N
52,Cie,N
52,",",D
52,à,AD
52,Liège,AD
52,.,D
52,—,D
52,Constitution,EV
52,.,D
52,END,END
53,START,START
53,2457,ID
53,.,D
53,Hittecher,N
53,et,N
53,Cie,N
53,",",D
53,à,AD
53,Schaerbeek,AD
53,.,D
53,—,D
53,Constitution,EV
53,.,D
53,END,END
54,START,START
54,2971,ID
54,.,D
54,Hoffenbom,N
54,et,N
54,fils,N
54,",",D
54,à,AD
54,Gand,AD
54,.,D
54,—,D
54,Dissolution,EV
54,.,D
54,END,END
55,START,START
55,1859,ID
55,.,D
55,Horion,N
55,et,N
55,Vandervoort,N
55,",",D
55,à,AD
55,Bruxelles,AD
55,.,D
55,—,D
55,Dissolution,EV
55,.,D
55,END,END
56,START,START
56,1906,ID
56,.,D
56,Huberty,N
56,et,N
56,Cie,N
56,",",D
56,à,AD
56,Cureghem,AD
56,.,D
56,—,D
56,Constitution,EV
56,.,D
56,END,END
57,START,START
57,1950,ID
57,.,D
57,Hattier,N
57,",",D
57,Dupont,N
57,et,N
57,Cie,N
57,",",D
57,à,AD
57,Pâturages,AD
57,.,D
57,—,D
57,Constitution,EV
57,.,D
57,END,END
58,START,START
58,2342,ID
58,.,D
58,Huysmans,N
58,sœurs,N
58,",",D
58,à,AD
58,Bruxelles,AD
58,.,D
58,—,D
58,Constitution,EV
58,.,D
58,END,END
59,START,START
59,1745,ID
59,Jacobs,N
59,et,N
59,De,N
59,Kinder,N
59,",",D
59,à,AD
59,Anvers,EV
59,.,D
59,—,D
59,Constitution,EV
59,.,D
59,END,END
60,START,START
60,2623,ID
60,.,D
60,James,N
60,et,N
60,Hanogh,N
60,",",D
60,à,AD
60,Anvers,AD
60,.,D
60,—,D
60,Dissolution,EV
60,.,D
60,END,END
61,START,START
61,2336,ID
61,.,D
61,Jansen,N
61,",",D
61,à,AD
61,Anvers,AD
61,.,D
61,—,D
61,Constitution,EV
61,.,D
61,END,END
62,START,START
62,2931,ID
62,.,D
62,Janssens,N
62,-,D
62,De,N
62,Decker,N
62,",",D
62,à,AD
62,Saint,AD
62,-,D
62,Nicolas,AD
62,.,D
62,—,D
62,Dissolution,EV
62,.,D
62,END,END
63,START,START
63,2932,ID
63,.,D
63,ld,N
63,.,D
63,—,D
63,Constitution,EV
63,.,D
63,END,END
64,START,START
64,2933,ID
64,.,D
64,Id,N
64,.,D
64,—,D
64,Pouvoir,EX
64,.,D
64,END,END
65,START,START
65,1800,ID
65,.,D
65,Joly,N
65,et,N
65,Cie,N
65,",",D
65,à,AD
65,Anvers,AD
65,.,D
65,—,D
65,Constitution,EV
65,.,D
65,END,END
66,START,START
66,2606,ID
66,.,D
66,Id,N
66,.,D
66,—,D
66,Constitution,EV
66,.,D
66,END,END
67,START,START
67,2862,ID
67,.,D
67,Jongebloed,N
67,en,N
67,Cie,N
67,",",D
67,te,AD
67,Antwerpen,AD
67,.,D
67,—,D
67,Ontbinding,EV
67,.,D
67,END,END
68,START,START
68,2983,ID
68,.,D
68,Josz,N
68,et,N
68,fils,N
68,",",D
68,à,AD
68,Molenbeek,AD
68,-,D
68,Saint,AD
68,-,D
68,Jean,AD
68,.,D
68,—,D
68,Constitution,EV
68,.,D
68,END,END
69,START,START
69,2123,ID
69,.,D
69,Kelecom,N
69,fils,N
69,et,N
69,Le,N
69,Cocq,N
69,",",D
69,à,AD
69,Bruxelles,AD
69,.,D
69,—,D
69,Dissolution,EV
69,.,D
69,END,END
70,START,START
70,2730,ID
70,.,D
70,Keon,N
70,",",D
70,Lisle,N
70,",",D
70,Malguy,N
70,et,N
70,Cie,N
70,",",D
70,à,AD
70,Bruxelles,AD
70,.,D
70,—,D
70,Modification,EV
70,.,D
70,END,END
71,START,START
71,2163,ID
71,.,D
71,Koch,N
71,et,N
71,Reis,N
71,",",D
71,à,AD
71,Anvers,AD
71,.,D
71,—,D
71,Cession,EV
71,de,EV
71,part,EV
71,sociale,EV
71,.,D
71,END,END
72,START,START
72,2164,ID
72,.,D
72,Id,N
72,.,D
72,—,D
72,Modifications,EV
72,aux,EX
72,statuts,EV
72,.,D
72,END,END
73,START,START
73,2340,ID
73,.,D
73,Kœfœd,N
73,et,N
73,Moreau,N
73,",",D
73,à,AD
73,Anvers,AD
73,.,D
73,—,D
73,Retraite,EV
73,d'associé,EV
73,.,D
73,END,END
74,START,START
74,2641,ID
74,.,D
74,Kokken,N
74,",",D
74,Kremer,N
74,et,N
74,C,N
74,°,D
74,",",D
74,à,AD
74,Anvers,AD
74,.,D
74,—,D
74,Retraite,EV
74,d'associé,EV
74,.,D
74,END,END
75,START,START
75,2592,ID
75,.,D
75,Koremans,N
75,frère,N
75,et,N
75,sœurs,N
75,",",D
75,à,AD
75,Saint,AD
75,-,D
75,Gilles,AD
75,.,D
75,—,D
75,Constitution,EV
75,.,D
75,END,END
76,START,START
76,12861,ID
76,.,D
76,Kottenhoff,N
76,et,N
76,Cristel,N
76,-,D
76,Kottenhoff,N
76,",",D
76,à,AD
76,Gosselies,AD
76,.,D
76,—,D
76,Constitution,EV
76,.,D
76,END,END
77,START,START
77,de,EX
77,l'acte,EX
77,.,D
77,END,END
78,START,START
78,2576,ID
78,.,D
78,Labbé,N
78,et,N
78,Raison,N
78,",",D
78,à,AD
78,Anvers,AD
78,.,D
78,—,D
78,Constitution,EV
78,.,D
78,END,END
79,START,START
79,1797,ID
79,.,D
79,Lagaet,N
79,broeders,N
79,en,N
79,zusters,N
79,",",D
79,te,AD
79,Eecloo,N
79,.,D
79,—,D
79,Ontbinding,EV
79,.,D
79,END,END
80,START,START
80,2386,ID
80,.,D
80,Lair,N
80,et,N
80,Héleine,N
80,",",D
80,à,AD
80,Bruxelles,AD
80,.,D
80,—,D
80,Constitution,EV
80,.,D
80,END,END
81,START,START
81,2571,ID
81,.,D
81,Laloux,N
81,et,N
81,Michot,N
81,",",D
81,à,AD
81,Evere,AD
81,.,D
81,—,D
81,Constitution,EV
81,.,D
81,END,END
82,START,START
82,2218,ID
82,.,D
82,Lammens,N
82,et,N
82,Vermeulen,N
82,",",D
82,à,AD
82,Gand,AD
82,.,D
82,—,D
82,Constitution,EV
82,.,D
82,END,END
83,START,START
83,1782,ID
83,.,D
83,Lamoureux,N
83,et,N
83,Cie,N
83,",",D
83,à,AD
83,Verviers,AD
83,.,D
83,—,D
83,Prorogation,EV
83,.,D
83,END,END
84,START,START
84,1762,ID
84,.,D
84,Latinis,N
84,sœurs,N
84,",",D
84,à,AD
84,Bruxelles,AD
84,.,D
84,—,D
84,Constitution,EV
84,.,D
84,END,END
85,START,START
85,2084,ID
85,.,D
85,Laurent,N
85,et,N
85,Cie,N
85,",",D
85,à,AD
85,Verviers,AD
85,.,D
85,—,D
85,Dissolution,EV
85,.,D
85,END,END
86,START,START
86,2322,ID
86,.,D
86,Lauwers,N
86,et,N
86,Vanden,N
86,Bempt,N
86,(,D
86,Veuve,N
86,),D
86,",",D
86,à,AD
86,Anvers,AD
86,.,D
86,—,D
86,Dissolution,EV
86,.,D
86,END,END
87,START,START
87,2208,ID
87,.,D
87,Lecerf,N
87,et,N
87,Cie,N
87,",",D
87,à,AD
87,Charleroi,AD
87,.,D
87,—,D
87,Dissolution,EV
87,.,D
87,END,END
88,START,START
88,2075,ID
88,.,D
88,Lechat,N
88,et,N
88,Cie,N
88,",",D
88,à,AD
88,Monceau,AD
88,-,D
88,sur,AD
88,-,D
88,Sambre,AD
88,.,D
88,—,D
88,Constitution,EV
88,.,D
88,END,END
89,START,START
89,2010,ID
89,.,D
89,Leclercq,N
89,et,N
89,Cie,N
89,",",D
89,à,AD
89,Bruxelles,AD
89,.,D
89,—,D
89,Constitution,EV
89,.,D
89,END,END
90,START,START
90,2975,ID
90,.,D
90,Lekeux,N
90,-,D
90,Dalimont,N
90,à,AD
90,Wavre,AD
90,.,D
90,—,D
90,Constitution,EV
90,.,D
90,END,END
91,START,START
91,2618,ID
91,.,D
91,Lequime,N
91,et,N
91,Cie,N
91,",",D
91,à,AD
91,Bruxelles,AD
91,.,D
91,—,D
91,Constitution,EV
91,.,D
91,END,END
92,START,START
92,2619,ID
92,.,D
92,Lequime,N
92,et,N
92,Melchers,N
92,",",D
92,à,AD
92,Bruxelles,AD
92,.,D
92,—,D
92,Constitution,EV
92,.,D
92,END,END
93,START,START
93,2940,ID
93,.,D
93,Leuchter,N
93,et,N
93,Cie,N
93,et,N
93,Antoine,N
93,Georges,N
93,",",D
93,à,AD
93,Verviers,AD
93,.,D
93,—,D
93,Dissolution,EV
93,.,D
93,END,END
94,START,START
94,2786,ID
94,.,D
94,Levêque,N
94,et,N
94,Cie,N
94,",",D
94,à,AD
94,Bruxelles,AD
94,.,D
94,—,D
94,Dissolution,EV
94,.,D
94,END,END
95,START,START
95,2821,ID
95,.,D
95,Levêque,N
95,frères,N
95,",",D
95,à,AD
95,Bruxelles,AD
95,.,D
95,—,D
95,Constitution,EV
95,.,D
95,END,END
96,START,START
96,2811,ID
96,.,D
96,Levêque,N
96,frères,N
96,et,N
96,Cie,N
96,",",D
96,à,AD
96,Alost,AD
96,.,D
96,—,D
96,Dissolution,EV
96,.,D
96,END,END
97,START,START
97,2651,ID
97,.,D
97,Levy,N
97,",",D
97,à,AD
97,Bruxelles,AD
97,.,D
97,—,D
97,Constitution,EV
97,.,D
97,END,END
98,START,START
98,2979,ID
98,.,D
98,Levy,N
98,",",D
98,Dreyfus,N
98,et,N
98,Cie,N
98,",",D
98,à,AD
98,Liège,AD
98,.,D
98,—,D
98,Constitution,EV
98,.,D
98,END,END
99,START,START
99,1746,ID
99,.,D
99,Lewy,N
99,et,N
99,Loewenberg,N
99,",",D
99,à,AD
99,Anvers,AD
99,.,D
99,—,D
99,Constitution,EV
99,.,D
99,END,END
100,START,START
100,2778,ID
100,.,D
100,Lierneux,N
100,et,N
100,Polis,N
100,",",D
100,à,AD
100,Verviers,AD
100,.,D
100,—,D
100,Dissolution,EV
100,.,D
100,END,END
101,START,START
101,2399,ID
101,.,D
101,Lombaerts,N
101,frères,N
101,",",D
101,à,AD
101,Cureghem,AD
101,.,D
101,—,D
101,Constitution,EV
101,.,D
101,END,END
102,START,START
102,1904,ID
102,.,D
102,Loosen,N
102,et,N
102,De,N
102,Bruyn,N
102,",",D
102,à,AD
102,Malines,AD
102,.,D
102,—,D
102,Dissolution,EV
102,.,D
102,END,END
103,START,START
103,2134,ID
103,.,D
103,Lourtie,N
103,et,N
103,Cie,N
103,",",D
103,à,AD
103,Chênée,AD
103,.,D
103,—,D
103,Constitution,EV
103,.,D
103,END,END
104,START,START
104,1798,ID
104,.,D
104,Lucq,N
104,et,N
104,Vander,N
104,Elst,N
104,fils,N
104,",",D
104,à,AD
104,Marcinelle,AD
104,.,D
104,—,D
104,Dissolution,EV
104,.,D
104,END,END
105,START,START
105,2501,ID
105,.,D
105,Lumay,N
105,et,N
105,Cie,N
105,",",D
105,à,AD
105,Rio,AD
105,de,AD
105,Janeiro,AD
105,.,D
105,—,D
105,Dépôt,EV
105,au,EV
105,rang,EV
105,des,EV
105,minutes,EV
105,de,EV
105,Mme,N
105,Poelaert,N
105,",",D
105,notaire,N
105,à,AD
105,Bruxelles,AD
105,.,D
105,END,END
106,START,START
106,2429,ID
106,.,D
106,Maes,N
106,frères,N
106,",",D
106,à,AD
106,Bruxelles,AD
106,.,D
106,—,D
106,Constitution,EV
106,.,D
106,END,END
107,START,START
107,1926,ID
107,.,D
107,Mahias,N
107,et,N
107,Pichotte,N
107,",",D
107,à,AD
107,Bruxelles,AD
107,.,D
107,—,D
107,Dissolution,EV
107,.,D
107,END,END
108,START,START
108,2097,ID
108,.,D
108,Malbecq,N
108,et,N
108,Hanssens,N
108,",",D
108,à,AD
108,Hal,AD
108,.,D
108,—,D
108,Constitution,EV
108,.,D
108,END,END
109,START,START
109,2672,ID
109,.,D
109,Malréchauffé,N
109,et,N
109,Cie,N
109,",",D
109,à,AD
109,Saint,AD
109,-,D
109,Gilles,AD
109,.,D
109,—,D
109,Dissolution,EV
109,.,D
109,END,END
110,START,START
110,2249,ID
110,.,D
110,Martens,N
110,",",D
110,Ackermans,N
110,et,N
110,Cie,N
110,",",D
110,à,AD
110,Bruxelles,AD
110,.,D
110,—,D
110,Constitution,EV
110,.,D
110,END,END
111,START,START
111,2363,ID
111,.,D
111,Mary,N
111,et,N
111,Préaux,N
111,",",D
111,à,AD
111,Bruxelles,AD
111,.,D
111,—,D
111,Prorogation,EV
111,.,D
111,END,END
112,START,START
112,2927,ID
112,.,D
112,Massau,N
112,",",D
112,Sturbois,N
112,",",D
112,Dubois,N
112,et,N
112,Renoir,N
112,",",D
112,à,AD
112,Gosselies,AD
112,.,D
112,—,D
112,Clôture,EV
112,de,EV
112,liquidation,EV
112,.,D
112,END,END
113,START,START
113,2044,ID
113,Mathis,N
113,et,N
113,Cie,N
113,",",D
113,à,AD
113,Bruxelles,AD
113,.,D
113,—,D
113,Prorogation,EV
113,.,D
113,END,END
114,START,START
114,2276,ID
114,.,D
114,-,D
114,Mathot,N
114,et,N
114,Bailly,N
114,",",D
114,à,AD
114,Chênée,AD
114,.,D
114,-,D
114,Constitution,EV
114,.,D
114,END,END
115,START,START
115,2948,ID
115,.,D
115,Matthieu,N
115,et,N
115,fils,N
115,",",D
115,à,AD
115,Bruxelles,AD
115,.,D
115,—,D
115,Clôture,EV
115,de,EV
115,liquidation,EV
115,.,D
115,END,END
116,START,START
116,2027,ID
116,.,D
116,Meeus,N
116,",",D
116,à,AD
116,Anvers,AD
116,.,D
116,—,D
116,Décès,EV
116,d'un,EV
116,associé,EV
116,.,D
116,END,END
117,START,START
117,2958,ID
117,.,D
117,Mertens,N
117,et,N
117,Cie,N
117,",",D
117,à,AD
117,Lessines,AD
117,.,D
117,—,D
117,Déclaration,EV
117,.,D
117,END,END
118,START,START
118,2653,ID
118,.,D
118,Michel,N
118,et,N
118,Cie,N
118,",",D
118,à,AD
118,Cureghem,AD
118,.,D
118,—,D
118,Constitution,EV
118,.,D
118,END,END
119,START,START
119,2789,ID
119,.,D
119,Mineur,N
119,",",D
119,ses,N
119,fils,N
119,et,N
119,Wilmot,N
119,",",D
119,à,AD
119,Marchienne,AD
119,-,D
119,au,AD
119,-,D
119,Pont,EV
119,.,D
119,—,D
119,Nomination,EV
119,du,EV
119,liquidateur,EV
119,.,D
119,END,END
120,START,START
120,2374,ID
120,.,D
120,Moerenhout,N
120,et,N
120,Herreboudt,N
120,",",D
120,à,AD
120,Neder,AD
120,-,D
120,over,AD
120,-,D
120,Heembeek,AD
120,.,D
120,—,D
120,Constitution,EV
120,.,D
120,END,END
121,START,START
121,1986,ID
121,.,D
121,My,N
121,et,N
121,Grenade,N
121,",",D
121,à,AD
121,Verviers,AD
121,.,D
121,—,D
121,Dissolution,EV
121,.,D
121,END,END
122,START,START
122,2160,ID
122,.,D
122,Nerinckx,N
122,et,N
122,Cie,N
122,",",D
122,à,AD
122,Hal,AD
122,.,D
122,—,D
122,Dissolution,EV
122,.,D
122,END,END
123,START,START
123,2161,ID
123,.,D
123,Id,N
123,.,D
123,—,D
123,Constitution,EV
123,.,D
123,END,END
124,START,START
124,2810,ID
124,.,D
124,Nierstrasz,N
124,et,N
124,Garot,N
124,",",D
124,à,AD
124,Liège,AD
124,.,D
124,—,D
124,Constitution,EV
124,.,D
124,END,END
125,START,START
125,2157,ID
125,.,D
125,Nieuwenhuys,N
125,et,N
125,Cie,N
125,",",D
125,à,AD
125,Bruxelles,AD
125,.,D
125,—,D
125,Constitution,EV
125,.,D
125,END,END
126,START,START
126,2127,ID
126,Noël,N
126,et,N
126,Cie,N
126,",",D
126,à,AD
126,Mons,AD
126,.,D
126,—,D
126,Constitution,EV
126,END,END
127,START,START
127,2857,ID
127,.,D
127,Nys,N
127,et,N
127,fils,N
127,",",D
127,à,AD
127,Bruxelles,AD
127,.,D
127,—,D
127,Constitution,EV
127,.,D
127,END,END
128,START,START
128,2008,ID
128,.,D
128,Panzer,N
128,",",D
128,à,AD
128,Anvers,AD
128,.,D
128,—,D
128,Constitution,EV
128,.,D
128,END,END
129,START,START
129,1962,ID
129,.,D
129,Papier,N
129,frères,N
129,",",D
129,à,AD
129,Ath,AD
129,.,D
129,—,D
129,Constitution,EV
129,.,D
129,END,END
130,START,START
130,2878,ID
130,.,D
130,Parent,N
130,frères,N
130,",",D
130,à,AD
130,Marchienne,AD
130,-,D
130,au,AD
130,-,D
130,Pont,AD
130,.,D
130,—,D
130,Prorogation,EV
130,END,END
131,START,START
131,2311,ID
131,.,D
131,Pattyn,N
131,",",D
131,à,AD
131,Bruges,AD
131,.,D
131,—,D
131,Dissolution,EV
131,.,D
131,END,END
132,START,START
132,2038,ID
132,.,D
132,Pecher,N
132,et,N
132,Cie,N
132,",",D
132,à,AD
132,Anvers,AD
132,.,D
132,—,D
132,Retrait,EV
132,de,EV
132,procuration,EV
132,.,D
132,END,END
